0.0005,0.1253
0.001,0.1257
0.0015,0.1181
0.002,0.1271
0.0025,0.1252
0.003,0.1225
0.0035,0.1268
0.004,0.1242
0.0045,0.1243
0.005,0.1263
0.0055,0.1213
0.006,0.1316
0.0065,0.1253
0.007,0.1261
0.0075,0.1299
0.008,0.1264
0.0085,0.1282
0.009,0.1281
0.0095,0.132
0.01,0.1288
0.0105,0.1274
0.011,0.1328
0.0115,0.1307
0.012,0.1159
0.0125,0.1215
0.013,0.1215
0.0135,0.1178
0.014,0.1262
0.0145,0.1273
0.015,0.1296
0.0155,0.1261
0.016,0.1238
0.0165,0.1466
0.017,0.2187
0.0175,0.3311
0.018,0.4385
0.0185,0.5649
0.019,0.6864
0.0195,0.7954
0.02,0.8745
0.0205,0.9728
0.021,1.0728
0.0215,1.1719
0.022,1.315
0.0225,1.4185
0.023,1.536
0.0235,1.654
0.024,1.7404
0.0245,1.8405
0.025,1.9403
0.0255,2.0407
0.026,2.1595
0.0265,2.3096
0.027,2.4473
0.0275,2.5554
0.028,2.7132
0.0285,2.8379
0.029,2.9747
0.0295,3.0547
0.03,3.1865
0.0305,3.3341
0.031,3.3986
0.0315,3.5183
0.032,3.6071
0.0325,3.6823
0.033,3.7487
0.0335,3.8115
0.034,3.9091
0.0345,3.9788
0.035,4.0527
0.0355,4.1373
0.036,4.18
0.0365,4.2308
0.037,4.2867
0.0375,4.3397
0.038,4.3705
0.0385,4.4215
0.039,4.4739
0.0395,4.4864
0.04,4.5097
0.0405,4.5267
0.041,4.5151
0.0415,4.5264
0.042,4.5491
0.0425,4.5892
0.043,4.586
0.0435,4.5877
0.044,4.6185
0.0445,4.5909
0.045,4.5714
0.0455,4.5787
0.046,4.5696
0.0465,4.5543
0.047,4.5714
0.0475,4.5698
0.048,4.5436
0.0485,4.526
0.049,4.5142
0.0495,4.4616
0.05,4.4384
0.0505,4.4227
0.051,4.3831
0.0515,4.359
0.052,4.3372
0.0525,4.2985
0.053,4.2524
0.0535,4.2206
0.054,4.1631
0.0545,4.102
0.055,4.0653
0.0555,4.0106
0.056,3.9495
0.0565,3.8857
0.057,3.8248
0.0575,3.7573
0.058,3.7014
0.0585,3.6418
0.059,3.59
0.0595,3.524
0.06,3.4652
0.0605,3.4083
0.061,3.3393
0.0615,3.2695
0.062,3.1995
0.0625,3.1516
0.063,3.0901
0.0635,3.0237
0.064,2.971
0.0645,2.922
0.065,2.8603
0.0655,2.8157
0.066,2.7918
0.0665,2.7474
0.067,2.7087
0.0675,2.6816
0.068,2.6495
0.0685,2.6164
0.069,2.6007
0.0695,2.5829
0.07,2.5492
0.0705,2.5356
0.071,2.5144
0.0715,2.4945
0.072,2.4859
0.0725,2.4603
0.073,2.4346
0.0735,2.4215
0.074,2.4153
0.0745,2.4019
0.075,2.3963
0.0755,2.3943
0.076,2.3802
0.0765,2.3645
0.077,2.3615
0.0775,2.35
0.078,2.3384
0.0785,2.3369
0.079,2.3369
0.0795,2.3314
0.08,2.3266
0.0805,2.3195
0.081,2.3119
0.0815,2.3045
0.082,2.3064
0.0825,2.309
0.083,2.3014
0.0835,2.2978
0.084,2.2929
0.0845,2.2924
0.085,2.2847
0.0855,2.2837
0.086,2.2784
0.0865,2.276
0.087,2.2734
0.0875,2.2701
0.088,2.2756
0.0885,2.2704
0.089,2.2735
0.0895,2.2733
0.09,2.2681
0.0905,2.2707
0.091,2.2718
0.0915,2.267
0.092,2.2716
0.0925,2.2726
0.093,2.2666
0.0935,2.2615
0.094,2.2633
0.0945,2.2566
0.095,2.2595
0.0955,2.2701
0.096,2.2708
0.0965,2.2689
0.097,2.2634
0.0975,2.2598
0.098,2.2613
0.0985,2.2623
0.099,2.2651
0.0995,2.2683
0.1,2.2689
0.1005,2.2661
0.101,2.2744
0.1015,2.2737
0.102,2.2702
0.1025,2.2774
0.103,2.2736
0.1035,2.2745
0.104,2.2815
0.1045,2.2882
0.105,2.2893
0.1055,2.2816
0.106,2.2823
0.1065,2.2834
0.107,2.2798
0.1075,2.2804
0.108,2.2885
0.1085,2.2897
0.109,2.2943
0.1095,2.2841
0.11,2.2886
0.1105,2.3157
