0,0
0.0010006,0.0003341142
0.002001,0.0007285346
0.003001,0.0011626239
0.0040003,0.0016456452
0.0050001,0.0021811196
0.0060012,0.0027603866
0.0070002,0.0033860608
0.0080009,0.0040701059
0.0090012,0.0047943885
0.01,0.0055686662
0.011,0.0054798581
0.012,0.0045587929
0.013,0.0031046755
0.014,0.0015744599
0.015,-0.0001435803
0.016,-0.0016978405
0.017,-0.003432986
0.018,-0.0051177735
0.019,-0.0069073006
0.02,-0.0085339105
0.021,-0.0094201304
0.022,-0.0098184436
0.023,-0.0103382561
0.024,-0.0108365034
0.025,-0.0112733056
0.026,-0.0117264873
0.027,-0.0119683357
0.028,-0.0122021443
0.029,-0.0123874081
0.03,-0.0125484029
0.031,-0.0126365054
0.032,-0.0126385308
0.033,-0.0125838455
0.034,-0.0124643584
0.035,-0.0122983152
0.036,-0.012077642
0.037,-0.011793268
0.038,-0.0114533398
0.039,-0.0110609474
0.04,-0.0106121098
0.041,-0.0097018107
0.042,-0.0086302336
0.043,-0.0075418685
0.044,-0.0064251974
0.045,-0.0052541791
0.046,-0.004047982
0.047,-0.0028028242
0.048,-0.0015117421
0.049,-0.000189798
0.05,0.0011552325
0.051,0.0030042826
0.052,0.0048452428
0.053,0.0067172884
0.054,0.0086366961
0.055,0.0105699408
0.056,0.0124906658
0.057,0.014422494
0.058,0.0163791267
0.059,0.0183466659
0.06,0.0203377782
0.061,0.022334713
0.062,0.0243549946
0.063,0.0263906822
0.064,0.0284436175
0.065,0.0305185357
0.066,0.0326172273
0.067,0.0347366362
0.068,0.0368814407
0.069,0.0390456978
0.07,0.0412350292
0.071,0.0434473453
0.072,0.0456853492
0.073,0.047948858
0.074,0.0502367364
0.075,0.0525497547
0.076,0.0548896198
0.077,0.0572551869
0.078,0.0596481452
0.079,0.0620673453
0.08,0.0645153959
0.081,0.0673511246
0.082,0.0696314675
0.083,0.0720443443
0.084,0.0745451623
0.085,0.0771036236
0.086,0.0797534351
0.087,0.0824432088
0.088,0.0851248486
0.089,0.0878945702
0.09,0.0906529883
0.091,0.0934284104
0.092,0.09626427
0.093,0.0990848649
0.094,0.1019788041
0.095,0.1049004098
0.096,0.1078763483
0.097,0.1108792593
0.098,0.1139356439
0.099,0.1170094031
0.1,0.1201446892
0.101,0.1228811294
0.102,0.1257159313
0.103,0.1286570322
0.104,0.1315807413
0.105,0.1345483753
0.106,0.137533374
0.107,0.1406137534
0.108,0.1437453026
0.109,0.1469275126
0.11,0.1501684757
0.111,0.1534504347
0.112,0.1568071483
0.113,0.1602207908
0.114,0.1636907427
0.115,0.1672163792
0.116,0.1708055008
0.117,0.1744573817
0.118,0.1781629216
0.119,0.18193815
0.12,0.1859400023
0.121,0.1889247079
0.122,0.1922718876
0.123,0.1957805765
0.124,0.1991131194
0.125,0.2026060941
0.126,0.2063228736
0.127,0.2100258898
0.128,0.2137959988
0.129,0.217736962
0.13,0.221710525
0.131,0.2261071555
0.132,0.2305718927
0.133,0.2352776347
0.134,0.2399377362
0.135,0.2447014999
0.136,0.2496296766
0.137,0.2546034579
0.138,0.2597146034
0.139,0.264937873
0.14,0.2702561186
0.141,0.2751741738
0.142,0.280173957
0.143,0.2851413475
0.144,0.2904656946
0.145,0.2957990406
0.146,0.3013112715
0.147,0.3069183629
0.148,0.3127429099
0.149,0.3186573468
0.15,0.3247321623
0.151,0.3309426911
0.152,0.3373218756
0.153,0.3438308101
0.154,0.3504878432
0.155,0.3573037462
0.156,0.3642680433
0.157,0.3713635364
0.158,0.3786281982
0.159,0.386030813
0.16,0.3935746965
0.161,0.4012562633
0.162,0.4090918568
0.163,0.4170444744
0.164,0.4251304711
0.165,0.4333396449
0.166,0.4416620234
0.167,0.4500942463
0.168,0.4586203347
0.169,0.4672373065
0.17,0.4759359979
0.171,0.4847074956
0.172,0.4935431382
0.173,0.5024345167
0.174,0.5113614802
0.175,0.5203164431
0.176,0.5292920646
0.177,0.538281245
0.178,0.5472829068
0.179,0.5562787978
0.18,0.5652967635
0.181,0.5741552895
0.182,0.5830700034
0.183,0.5919778695
0.184,0.6007138586
0.185,0.6093306945
0.186,0.6179763361
0.187,0.6266013127
0.188,0.6351313404
0.189,0.6435524428
0.19,0.6517885838
0.191,0.6600142989
0.192,0.6681370176
0.193,0.6760518851
0.194,0.6838995528
0.195,0.6917612206
0.196,0.6994771043
0.197,0.7070993942
0.198,0.714664024
0.199,0.7219775622
0.2,0.7293826731
0.201,0.7365897384
0.202,0.7437452333
0.203,0.7508498907
0.204,0.7578106939
0.205,0.764723379
0.206,0.771496147
0.207,0.778269274
0.208,0.784951221
0.209,0.7915435024
0.21,0.7980475904
0.211,0.8046885553
0.212,0.8112857086
0.213,0.8178396245
0.214,0.8243508662
0.215,0.8307328435
0.216,0.837117646
0.217,0.843289839
0.218,0.8495096982
0.219,0.8556486099
0.22,0.8617500652
0.221,0.8679824516
0.222,0.8740927912
0.223,0.8802489605
0.224,0.8862850298
0.225,0.8922439107
0.226,0.8981267612
0.227,0.9038942115
0.228,0.909628589
0.229,0.9152501907
0.23,0.9208403666
0.231,0.9263598676
0.232,0.9318096875
0.233,0.9371516225
0.234,0.9424262055
0.235,0.9476343482
0.236,0.9527383728
0.237,0.957778105
0.238,0.9627161976
0.239,0.9675920262
0.24,0.9723685621
0.241,0.9771223911
0.242,0.9817038704
0.243,0.9862271581
0.244,0.9906186798
0.245,0.9949910004
0.246,0.9992338447
0.247,1.0034221017
0.248,1.0075198683
0.249,1.0115281818
0.25,1.0154480474
0.251,1.0193165242
