  -1.0050000000000001e-01	  -1.3041999999999999e-04	
  -9.9501000000000006e-02	  -9.5741000000000004e-05	
  -9.8502000000000006e-02	  -6.1037999999999994e-05	
  -9.7503999999999993e-02	  -2.6307000000000001e-05	
  -9.6504999999999994e-02	   8.4510999999999994e-06	
  -9.5505999999999994e-02	   4.3237000000000000e-05	
  -9.4506999999999994e-02	   7.8052000000000004e-05	
  -9.3508999999999995e-02	   1.1289000000000000e-04	
  -9.2509999999999995e-02	   1.4776000000000001e-04	
  -9.1510999999999995e-02	   1.8265999999999999e-04	
  -9.0511999999999995e-02	   2.1759000000000001e-04	
  -8.9513999999999996e-02	   2.5253999999999999e-04	
  -8.8514999999999996e-02	   2.8751999999999998e-04	
  -8.7515999999999997e-02	   3.2253000000000002e-04	
  -8.6516999999999997e-02	   3.5756999999999998e-04	
  -8.5518999999999998e-02	   3.9262999999999999e-04	
  -8.4519999999999998e-02	   4.2773000000000003e-04	
  -8.3520999999999998e-02	   4.6285000000000000e-04	
  -8.2521999999999998e-02	   4.9799999999999996e-04	
  -8.1523999999999999e-02	   5.3317000000000002e-04	
  -8.0524999999999999e-02	   5.6837999999999995e-04	
  -7.9525999999999999e-02	   6.1017000000000005e-04	
  -7.8527000000000000e-02	   6.5114000000000003e-04	
  -7.7529000000000001e-02	   6.8658000000000000e-04	
  -7.6530000000000001e-02	   7.1927000000000004e-04	
  -7.5531000000000001e-02	   7.5186000000000003e-04	
  -7.4532000000000001e-02	   7.8344999999999999e-04	
  -7.3534000000000002e-02	   8.1943000000000001e-04	
  -7.2535000000000002e-02	   8.4834000000000005e-04	
  -7.1536000000000002e-02	   8.8537999999999996e-04	
  -7.0537000000000002e-02	   9.2247000000000000e-04	
  -6.9539000000000004e-02	   9.5520000000000002e-04	
  -6.8540000000000004e-02	   9.8415000000000004e-04	
  -6.7541000000000004e-02	   1.0191000000000000e-03	
  -6.6542000000000004e-02	   1.0533999999999999e-03	
  -6.5544000000000005e-02	   1.0926000000000000e-03	
  -6.4545000000000005e-02	   1.1310000000000001e-03	
  -6.3546000000000005e-02	   1.1663000000000001e-03	
  -6.2547000000000005e-02	   1.1967000000000000e-03	
  -6.1549000000000000e-02	   1.2304000000000000e-03	
  -6.0550000000000000e-02	   1.2638000000000000e-03	
  -5.9551000000000000e-02	   1.3041999999999999e-03	
  -5.8552000000000000e-02	   1.3332000000000001e-03	
  -5.7554000000000001e-02	   1.3649999999999999e-03	
  -5.6555000000000001e-02	   1.3986999999999999e-03	
  -5.5556000000000001e-02	   1.4291000000000000e-03	
  -5.4557000000000001e-02	   1.4647000000000000e-03	
  -5.3559000000000002e-02	   1.5019000000000000e-03	
  -5.2560000000000003e-02	   1.5352000000000000e-03	
  -5.1561000000000003e-02	   1.5716000000000000e-03	
  -5.0562000000000003e-02	   1.6069999999999999e-03	
  -4.9563999999999997e-02	   1.6417000000000001e-03	
  -4.8564999999999997e-02	   1.6647999999999999e-03	
  -4.7565999999999997e-02	   1.6957000000000001e-03	
  -4.6566999999999997e-02	   1.7260000000000001e-03	
  -4.5568999999999998e-02	   1.7623999999999999e-03	
  -4.4569999999999999e-02	   1.7893000000000000e-03	
  -4.3570999999999999e-02	   1.8295000000000000e-03	
  -4.2571999999999999e-02	   1.8550999999999999e-03	
  -4.1574000000000000e-02	   1.8890999999999999e-03	
  -4.0575000000000000e-02	   1.9150000000000000e-03	
  -3.9576000000000000e-02	   1.9524000000000000e-03	
  -3.8577000000000000e-02	   1.9813999999999999e-03	
  -3.7579000000000001e-02	   2.0124000000000001e-03	
  -3.6580000000000001e-02	   2.0436000000000000e-03	
  -3.5581000000000002e-02	   2.0779000000000001e-03	
  -3.4582000000000002e-02	   2.1082000000000002e-03	
  -3.3584000000000003e-02	   2.1421000000000001e-03	
  -3.2585000000000003e-02	   2.1697999999999999e-03	
  -3.1586000000000003e-02	   2.2011000000000001e-03	
  -3.0587000000000000e-02	   2.2325000000000001e-03	
  -2.9589000000000001e-02	   2.2564999999999998e-03	
  -2.8590000000000001e-02	   2.2824000000000000e-03	
  -2.7591000000000001e-02	   2.3115000000000002e-03	
  -2.6592000000000001e-02	   2.3381000000000001e-03	
  -2.5593999999999999e-02	   2.3706000000000001e-03	
  -2.4594999999999999e-02	   2.3942999999999998e-03	
  -2.3595999999999999e-02	   2.4193000000000001e-03	
  -2.2596999999999999e-02	   2.4432999999999998e-03	
  -2.1599000000000000e-02	   2.4775000000000001e-03	
  -2.0600000000000000e-02	   2.5084000000000000e-03	
  -1.9601000000000000e-02	   2.5398999999999999e-03	
  -1.8602000000000000e-02	   2.5630000000000002e-03	
  -1.7604000000000002e-02	   2.5969000000000001e-03	
  -1.6605000000000002e-02	   2.6289999999999998e-03	
  -1.5606000000000000e-02	   2.6648000000000002e-03	
  -1.4607000000000000e-02	   2.7055999999999998e-03	
  -1.3609000000000000e-02	   2.7372999999999998e-03	
  -1.2610000000000000e-02	   2.7648999999999998e-03	
  -1.1611000000000000e-02	   2.7986999999999999e-03	
  -1.0612000000000000e-02	   2.8833999999999999e-03	
  -9.6135999999999999e-03	   3.1197999999999998e-03	
  -8.6149000000000000e-03	   3.4797999999999999e-03	
  -7.6160999999999998e-03	   3.9144000000000002e-03	
  -6.6173999999999998e-03	   4.3838999999999996e-03	
  -5.6185999999999996e-03	   4.8336000000000004e-03	
  -4.6198999999999997e-03	   5.2325999999999996e-03	
  -3.6210999999999999e-03	   5.5446000000000002e-03	
