   0.0000000000000000e+00	   6.6000782195228696e-06	
   1.0005999999999999e-03	   6.6426793691777507e-05	
   2.0010000000000002e-03	  -1.4488104952120400e-05	
   3.0010000000000002e-03	   5.8759273640085903e-05	
   4.0003000000000000e-03	   3.4636400152915203e-05	
   5.0001000000000004e-03	   3.6125347471691601e-05	
   6.0011999999999999e-03	   1.0170480000000000e-04	
   7.0001999999999998e-03	   5.9270243484525897e-05	
   8.0009000000000000e-03	   1.0549440000000000e-04	
   9.0012000000000009e-03	   7.9122869703115601e-05	
   1.0000000000000000e-02	   1.4328729000000001e-03	
   1.0999999999999999e-02	   5.8669556999999999e-03	
   1.2000000000000000e-02	   9.5123141000000005e-03	
   1.2999999999999999e-02	   1.5075787100000000e-02	
   1.4000000000000000e-02	   1.9796744900000000e-02	
   1.4999999999999999e-02	   2.4406718099999999e-02	
   1.6000000000000000e-02	   3.0087788500000000e-02	
   1.7000000000000001e-02	   3.5052422499999999e-02	
   1.7999999999999999e-02	   3.9788821000000002e-02	
   1.9000000000000000e-02	   4.4685561300000003e-02	
   2.0000000000000000e-02	   4.7547487600000000e-02	
   2.1000000000000001e-02	   4.9888608299999998e-02	
   2.1999999999999999e-02	   5.2968091100000003e-02	
   2.3000000000000000e-02	   5.5244528000000001e-02	
   2.4000000000000000e-02	   5.7651736600000003e-02	
   2.5000000000000001e-02	   6.0045630699999998e-02	
   2.5999999999999999e-02	   6.2382135300000002e-02	
   2.7000000000000000e-02	   6.1999675999999997e-02	
   2.8000000000000001e-02	   6.6637566600000003e-02	
   2.9000000000000001e-02	   6.8892466400000005e-02	
   2.9999999999999999e-02	   7.0079081299999998e-02	
   3.1000000000000000e-02	   7.1660909100000003e-02	
   3.2000000000000001e-02	   7.4909864800000003e-02	
   3.3000000000000002e-02	   7.7048074400000000e-02	
   3.4000000000000002e-02	   7.7671899500000002e-02	
   3.5000000000000003e-02	   7.9560437600000006e-02	
   3.5999999999999997e-02	   8.0546273200000004e-02	
   3.6999999999999998e-02	   8.3694799900000005e-02	
   3.7999999999999999e-02	   8.5982264300000000e-02	
   3.9000000000000000e-02	   8.7096540000000000e-02	
   4.0000000000000001e-02	   8.8037433700000001e-02	
   4.1000000000000002e-02	   8.9250036000000005e-02	
   4.2000000000000003e-02	   8.7863430600000000e-02	
   4.2999999999999997e-02	   8.5657377399999998e-02	
   4.3999999999999997e-02	   8.8953656199999995e-02	
   4.4999999999999998e-02	   9.0531507400000003e-02	
   4.5999999999999999e-02	   9.2436965199999999e-02	
   4.7000000000000000e-02	   9.3299978899999997e-02	
   4.8000000000000001e-02	   9.3954716100000002e-02	
   4.9000000000000002e-02	   9.4922832100000007e-02	
   5.0000000000000003e-02	   9.2260990299999998e-02	
   5.0999999999999997e-02	   8.9878180399999993e-02	
   5.1999999999999998e-02	   9.3300889799999995e-02	
   5.2999999999999999e-02	   9.3483057100000003e-02	
   5.3999999999999999e-02	   9.5011044200000005e-02	
   5.5000000000000000e-02	   9.5628310999999994e-02	
   5.6000000000000001e-02	   9.6754590700000004e-02	
   5.7000000000000002e-02	   9.8088135899999998e-02	
   5.8000000000000003e-02	   9.9619065000000007e-02	
