   9.9999999999999995e-07	   0.0000000000000000e+00	
   2.9250999999999999e-02	  -1.1139759107027367e-01	
   5.8375999999999997e-02	  -1.5542415702190809e-01	
   8.7500999999999995e-02	  -1.4665715984345054e-01	
   1.1675099999999999e-01	  -9.6504158321745626e-03	
   1.4587500000000000e-01	   2.4292108025621281e-01	
   1.7499999999999999e-01	   3.9107067015672525e-01	
   2.0424999999999999e-01	   5.3258750693685908e-01	
   2.3337500000000000e-01	   6.7407699496284323e-01	
   2.6250000000000001e-01	   7.6836410902283159e-01	
   2.9175000000000001e-01	   8.3565361424068307e-01	
   3.2087500000000002e-01	   8.9267895497039618e-01	
   3.4999999999999998e-01	   9.3882257265323532e-01	
   3.7925100000000000e-01	   9.7419051527620870e-01	
   4.0837600000000002e-01	   1.0013422896721136e+00	
   4.3750099999999997e-01	   1.0229303091837580e+00	
   4.6675100000000003e-01	   1.0407299658104199e+00	
   4.9587599999999998e-01	   1.0553546915856435e+00	
   5.2500100000000005e-01	   1.0686818073624587e+00	
   5.5425000000000002e-01	   1.0818614399550053e+00	
   5.8337499999999998e-01	   1.0948803335784314e+00	
   6.1250000000000004e-01	   1.1072343450158753e+00	
   6.4175000000000004e-01	   1.1179939123220115e+00	
   6.7087500000000000e-01	   1.1268433490089356e+00	
   6.9999999999999996e-01	   1.1343365116022142e+00	
