   0.0000000000000000e+00	   0.0000000000000000e+00	
   1.0000000000000000e-03	   0.0000000000000000e+00	
   2.2510000000000000e-03	   0.0000000000000000e+00	
   3.5010000000000002e-03	   0.0000000000000000e+00	
   4.7499999999999999e-03	   0.0000000000000000e+00	
   6.0000000000000001e-03	   0.0000000000000000e+00	
   7.2500000000000004e-03	   0.0000000000000000e+00	
   8.5000000000000006e-03	   1.8079999999999999e-03	
   9.7500000000000000e-03	   6.3249999999999999e-03	
   1.1001000000000000e-02	   1.0836999999999999e-02	
   1.2251000000000000e-02	   1.5344999999999999e-02	
   1.3501000000000001e-02	   1.9847000000000000e-02	
   1.4751000000000000e-02	   2.4341999999999999e-02	
   1.6001000000000001e-02	   2.8827999999999999e-02	
   1.7250999999999999e-02	   3.3306000000000002e-02	
   1.8501000000000000e-02	   3.7775999999999997e-02	
   1.9751000000000001e-02	   4.2235000000000002e-02	
   2.1000999999999999e-02	   4.6684999999999997e-02	
   2.2251000000000000e-02	   5.1121000000000000e-02	
   2.3501000000000001e-02	   5.5543000000000002e-02	
   2.4750999999999999e-02	   5.9952999999999999e-02	
   2.6001000000000000e-02	   6.4351000000000005e-02	
   2.7251000000000001e-02	   6.8737999999999994e-02	
   2.8500999999999999e-02	   7.3110999999999995e-02	
   2.9751000000000000e-02	   7.7469999999999997e-02	
   3.1001000000000001e-02	   8.1814999999999999e-02	
   3.2251000000000002e-02	   8.6146000000000000e-02	
   3.3501000000000003e-02	   9.0462000000000001e-02	
   3.4750999999999997e-02	   9.4763000000000000e-02	
   3.6000999999999998e-02	   9.9046999999999996e-02	
   3.7250999999999999e-02	   1.0331400000000000e-01	
   3.8501000000000001e-02	   1.0756499999999999e-01	
   3.9751000000000002e-02	   1.1179900000000000e-01	
   4.1001000000000003e-02	   1.1601499999999999e-01	
   4.2250999999999997e-02	   1.2021200000000000e-01	
   4.3500999999999998e-02	   1.2439000000000000e-01	
   4.4750999999999999e-02	   1.2854699999999999e-01	
   4.6001000000000000e-02	   1.3268300000000000e-01	
   4.7251000000000001e-02	   1.3679800000000000e-01	
   4.8501000000000002e-02	   1.4088899999999999e-01	
   4.9750999999999997e-02	   1.4495800000000000e-01	
   5.1000999999999998e-02	   1.4900200000000000e-01	
   5.2250999999999999e-02	   1.5302099999999999e-01	
   5.3501000000000000e-02	   1.5701399999999999e-01	
   5.4751000000000001e-02	   1.6098000000000001e-01	
   5.6001000000000002e-02	   1.6491800000000001e-01	
   5.7251000000000003e-02	   1.6882700000000000e-01	
   5.8500999999999997e-02	   1.7270600000000000e-01	
   5.9750999999999999e-02	   1.7655499999999999e-01	
   6.1001000000000000e-02	   1.8037300000000001e-01	
   6.2251000000000001e-02	   1.8415699999999999e-01	
   6.3501000000000002e-02	   1.8790799999999999e-01	
   6.4751000000000003e-02	   1.9162299999999999e-01	
   6.6001000000000004e-02	   1.9530100000000000e-01	
   6.7251000000000005e-02	   1.9894200000000001e-01	
   6.8501000000000006e-02	   2.0254500000000000e-01	
   6.9750999999999994e-02	   2.0610600000000001e-01	
   7.1000999999999995e-02	   2.0962700000000001e-01	
   7.2250999999999996e-02	   2.1310499999999999e-01	
   7.3500999999999997e-02	   2.1653900000000001e-01	
   7.4750999999999998e-02	   2.1992700000000001e-01	
   7.6000999999999999e-02	   2.2326799999999999e-01	
   7.7251000000000000e-02	   2.2656000000000001e-01	
   7.8501000000000001e-02	   2.2980300000000001e-01	
   7.9751000000000002e-02	   2.3299400000000001e-01	
   8.1001000000000004e-02	   2.3613300000000001e-01	
   8.2251000000000005e-02	   2.3921799999999999e-01	
   8.3501000000000006e-02	   2.4224699999999999e-01	
   8.4751000000000007e-02	   2.4521799999999999e-01	
   8.6000999999999994e-02	   2.4813199999999999e-01	
   8.7250999999999995e-02	   2.5098500000000001e-01	
   8.8500999999999996e-02	   2.5377600000000000e-01	
   8.9750999999999997e-02	   2.5650400000000001e-01	
   9.1000999999999999e-02	   2.5916600000000001e-01	
   9.2251000000000000e-02	   2.6176100000000002e-01	
   9.3501000000000001e-02	   2.6428800000000002e-01	
   9.4751000000000002e-02	   2.6674399999999998e-01	
   9.6001000000000003e-02	   2.6912700000000001e-01	
   9.7251000000000004e-02	   2.7143600000000001e-01	
   9.8501000000000005e-02	   2.7367000000000002e-01	
   9.9751000000000006e-02	   2.7582600000000002e-01	
