0,0,0,0,0
0.01,0.081814,0.71899,0.0021767,0.37102
0.02,0.14272,1.3934,0.004735,0.50909
0.03,0.21079,1.7562,0.0069015,0.6671
0.04,0.27205,2.2252,0.0094182,0.88519
0.05,0.33001,2.8189,0.011958,0.98605
0.06,0.3853,3.2082,0.015197,1.2267
0.07,0.43816,3.6242,0.017693,1.329
0.08,0.48838,3.9378,0.020563,1.3924
0.09,0.53597,4.3627,0.022696,1.4751
0.1,0.5818,4.5672,0.025173,1.5786
0.11,0.62544,4.8805,0.0259,1.6798
0.12,0.66743,4.9379,0.0259,1.7998
0.13,0.70737,5.1391,0.0259,1.7597
0.14,0.74614,5.383,0.0259,1.8198
0.15,0.78362,5.5886,0.0259,1.8399
0.16,0.81941,5.8366,0.0259,1.9198
0.17,0.85382,5.9037,0.0259,1.8798
0.18,0.88753,5.8221,0.0259,1.9798
0.19,0.91971,6.0614,0.0259,1.9998
0.2,0.95145,5.7523,0.0259,1.9998
0.21,0.98166,5.8767,0.0259,2.0198
0.22,1.0113,5.7317,0.026249,2.0604
0.23,1.04,5.8988,0.026249,1.9604
0.24,1.0678,5.725,0.025551,2.1589
0.25,1.0948,6.3475,0.025551,1.9991
0.26,1.1212,6.3979,0.0259,2.1198
0.27,1.1471,6.9342,0.025551,2.1191
0.28,1.172,7.1721,0.025551,2.1191
0.29,1.1966,7.3502,0.025551,2.1391
0.3,1.2202,7.5161,0.025551,2.219
0.31,1.2436,8.0794,0.025551,2.2589
0.32,1.2663,8.181,0.025551,2.219
0.33,1.2886,8.8894,0.025551,2.2789
0.34,1.3102,9.4651,0.025173,2.4579
0.35,1.3314,10.296,0.025173,2.538
0.36,1.3522,11.547,0.024824,2.7567
0.37,1.372,13.075,0.024824,2.9965
0.38,1.392,15.05,0.024824,3.1364
