0,0,0,0,0
0.01,0.1556,2.3223,0.0021767,0.68352
0.02,0.26898,2.4737,0.0043487,0.86111
0.03,0.38678,3.0698,0.0065457,1.1769
0.04,0.48792,3.4601,0.0094182,1.6131
0.05,0.58078,4.4237,0.010866,1.6942
0.06,0.66407,5.5271,0.014815,1.7207
0.07,0.74285,6.0622,0.016637,1.8031
0.08,0.81716,6.0444,0.019481,1.9275
0.09,0.88558,6.3778,0.022696,1.9934
0.1,0.94934,6.5964,0.024824,2.1175
0.11,1.0093,6.6829,0.025551,2.339
0.12,1.0662,6.3388,0.025551,2.199
0.13,1.1196,6.3879,0.025551,2.3789
0.14,1.1702,7.4738,0.025551,2.3989
0.15,1.2188,8.1752,0.025173,2.4979
0.16,1.2649,8.7677,0.025173,2.4779
0.17,1.3089,10.831,0.025173,2.6179
0.18,1.3509,14.799,0.024474,3.0554
0.19,1.3908,19.25,0.024474,3.5347
