0,0,0,0,0
0.01,0.00071616,-0.039073,0.0009995,-0.019542
0.02,0.019129,0.019717,0.00071616,0.15611
0.03,0.054601,0.39098,0.0032782,0.25427
0.04,0.089841,0.72478,0.0061601,0.3725
0.05,0.12391,0.94837,0.0090633,0.45238
0.06,0.15746,1.186,0.011958,0.5523
0.07,0.19082,1.4857,0.014462,0.65253
0.08,0.22341,1.7297,0.016989,0.83253
0.09,0.25411,2.0099,0.019481,0.87424
0.1,0.285,2.1247,0.023775,0.93798
0.11,0.31496,2.2428,0.024125,0.99812
0.12,0.34329,2.4171,0.026947,1.0009
0.13,0.37132,2.5141,0.027673,1.0217
0.14,0.39761,2.842,0.027325,1.1215
0.15,0.42419,3.0376,0.027325,1.0814
0.16,0.45031,3.0874,0.027325,1.2016
0.17,0.47533,3.197,0.027325,1.1815
0.18,0.49971,3.3081,0.026947,1.2812
0.19,0.52395,3.3563,0.026947,1.2613
0.2,0.54721,3.469,0.026947,1.3213
0.21,0.57014,3.6873,0.026947,1.3413
0.22,0.59234,3.8053,0.026947,1.4214
0.23,0.61427,3.9619,0.026947,1.3614
0.24,0.63553,4.047,0.026947,1.4814
0.25,0.65653,4.0953,0.026947,1.4214
0.26,0.67693,4.2945,0.026947,1.5616
0.27,0.69727,4.3048,0.026947,1.5014
0.28,0.71704,4.2307,0.026947,1.5415
0.29,0.73624,4.3943,0.026947,1.5014
0.3,0.75525,4.5617,0.026947,1.5215
0.31,0.77392,4.6477,0.026947,1.5215
0.32,0.79206,4.7328,0.026947,1.6015
0.33,0.81005,4.8187,0.026947,1.5415
0.34,0.82757,4.9928,0.026598,1.6009
0.35,0.84493,5.1257,0.026598,1.5209
0.36,0.86216,4.8915,0.026598,1.621
0.37,0.8788,4.927,0.026598,1.541
0.38,0.89531,4.9134,0.026598,1.641
0.39,0.9117,5.1399,0.026598,1.621
0.4,0.92766,5.3214,0.026598,1.6611
0.41,0.94326,5.1548,0.026598,1.6611
0.42,0.95874,5.2352,0.026598,1.781
0.43,0.97385,4.8506,0.026598,1.701
0.44,0.98874,5.0278,0.026598,1.681
0.45,1.0038,4.9448,0.026598,1.6611
0.46,1.0181,5.1242,0.026598,1.7612
0.47,1.0325,5.2527,0.026598,1.641
0.48,1.0467,5.6052,0.026598,1.7211
0.49,1.0608,5.6289,0.026598,1.781
0.5,1.0744,5.592,0.026598,1.781
0.51,1.0879,5.4945,0.026598,1.7411
0.52,1.1012,5.5094,0.026598,1.8011
0.53,1.1144,5.5233,0.026598,1.781
0.54,1.1275,5.3553,0.026249,1.8606
0.55,1.1405,5.6081,0.026249,1.9005
0.56,1.1529,5.5549,0.026249,1.8804
0.57,1.1657,5.5639,0.026249,1.8606
0.58,1.1781,5.7596,0.026249,1.9005
0.59,1.1903,5.7023,0.026249,1.8804
0.6,1.2023,5.5119,0.026598,1.8412
0.61,1.2142,5.5119,0.026947,1.7417
0.62,1.2261,5.6447,0.024824,1.8777
0.63,1.2376,6.0457,0.026249,1.8004
0.64,1.2492,6.1166,0.026598,1.9811
0.65,1.2605,6.4605,0.0259,1.9198
0.66,1.2718,6.6035,0.0259,1.9798
0.67,1.283,6.8187,0.026249,2.0606
0.68,1.2939,7.0354,0.0259,2.0599
0.69,1.3046,7.3265,0.0259,2.1998
0.7,1.3153,7.9868,0.0259,2.2797
0.71,1.3261,7.9264,0.0259,2.2998
0.72,1.3365,8.8251,0.0259,2.3997
0.73,1.3469,9.1418,0.0259,2.4398
0.74,1.3571,9.9165,0.025551,2.5589
0.75,1.3673,10.859,0.025551,2.6188
0.76,1.3775,12.517,0.025551,2.7987
0.77,1.3875,13.11,0.025551,2.8388
