0,0,0,0,0
0.01,0.0014095,0.038912,0.0014095,0.038912
0.02,0.0088858,0.10814,0.0088858,0.10814
0.03,0.019481,0.13905,0.019481,0.13905
0.04,0.028022,0.23039,0.028022,0.23039
0.05,0.036505,0.44462,0.036505,0.44462
0.06,0.046798,0.47982,0.046798,0.47982
0.07,0.056324,0.51539,0.056324,0.51539
0.08,0.064543,0.69624,0.064543,0.69624
0.09,0.074249,0.70305,0.074249,0.70305
0.1,0.083161,0.79401,0.083161,0.79401
0.11,0.092185,0.88674,0.092185,0.88674
0.12,0.10144,0.95971,0.10144,0.95971
0.13,0.11013,0.968,0.11013,0.968
0.14,0.11907,1.1195,0.11907,1.1195
0.15,0.12792,1.1073,0.12792,1.1073
0.16,0.13607,1.2392,0.13607,1.2392
0.17,0.14493,1.2952,0.14493,1.2952
0.18,0.15387,1.3523,0.15387,1.3523
0.19,0.16197,1.3747,0.16197,1.3747
0.2,0.1706,1.5253,0.1706,1.5253
0.21,0.17886,1.5147,0.17886,1.5147
0.22,0.18705,1.6093,0.18705,1.6093
0.23,0.19579,1.5523,0.19579,1.5523
0.24,0.20339,1.7075,0.20339,1.7075
0.25,0.2111,1.7326,0.2111,1.7326
0.26,0.21932,1.7107,0.21932,1.7107
0.27,0.22734,1.7489,0.22734,1.7489
0.28,0.23558,1.8744,0.23558,1.8744
0.29,0.24347,1.8519,0.24347,1.8519
0.3,0.25101,1.941,0.25101,1.941
0.31,0.25876,1.9814,0.25876,1.9814
0.32,0.26648,2.0095,0.26648,2.0095
0.33,0.27385,2.0499,0.27385,2.0499
0.34,0.28172,2.1178,0.28172,2.1178
0.35,0.28911,2.1466,0.28911,2.1466
0.36,0.29645,2.1885,0.29645,2.1885
0.37,0.30387,2.218,0.30387,2.218
0.38,0.31097,2.287,0.31097,2.287
0.39,0.31869,2.2779,0.31869,2.2779
0.4,0.32569,2.2805,0.32569,2.2805
0.41,0.33277,2.3782,0.33277,2.3782
0.42,0.34005,2.4229,0.34005,2.4229
0.43,0.34703,2.3572,0.34703,2.3572
0.44,0.35383,2.4287,0.35383,2.4287
0.45,0.36122,2.5028,0.36122,2.5028
0.46,0.36792,2.5196,0.36792,2.5196
0.47,0.37472,2.5509,0.37472,2.5509
0.48,0.38182,2.5406,0.38182,2.5406
0.49,0.3884,2.5287,0.3884,2.5287
0.5,0.39541,2.6187,0.39541,2.6187
0.51,0.40214,2.5491,0.40214,2.5491
0.52,0.40834,2.6967,0.40834,2.6967
0.53,0.41522,2.6564,0.41522,2.6564
0.54,0.42169,2.6884,0.42169,2.6884
0.55,0.42801,2.7654,0.42801,2.7654
0.56,0.43511,2.7849,0.43511,2.7849
0.57,0.44133,2.7267,0.44133,2.7267
0.58,0.44752,2.8808,0.44752,2.8808
0.59,0.45403,2.8075,0.45403,2.8075
0.6,0.46025,2.8868,0.46025,2.8868
0.61,0.46656,2.8739,0.46656,2.8739
0.62,0.47294,2.8923,0.47294,2.8923
0.63,0.47894,2.8626,0.47894,2.8626
0.64,0.48535,2.9918,0.48535,2.9918
0.65,0.49139,2.8985,0.49139,2.8985
0.66,0.49739,2.996,0.49739,2.996
0.67,0.50379,2.9185,0.50379,2.9185
0.68,0.50983,2.9687,0.50983,2.9687
0.69,0.51539,3.0504,0.51539,3.0504
0.7,0.52158,3.0037,0.52158,3.0037
0.71,0.5274,2.9718,0.5274,2.9718
0.72,0.5333,3.0722,0.5333,3.0722
