0,0,0,0,0
0.01,0.0036352,-0.017634,0.0009995,0.12295
0.02,0.019481,0.089415,0.0025341,0.28135
0.03,0.039995,0.3285,0.0050915,0.31739
0.04,0.056324,0.38967,0.0079978,0.3006
0.05,0.073389,0.71712,0.010512,0.42533
0.06,0.093518,0.82799,0.013756,0.40906
0.07,0.11061,0.92076,0.016255,0.5169
0.08,0.12712,1.155,0.019129,0.57212
0.09,0.14556,1.2172,0.021995,0.59172
0.1,0.16242,1.2379,0.024474,0.70089
0.11,0.17871,1.4259,0.026947,0.72068
0.12,0.19564,1.429,0.027325,0.75706
0.13,0.21169,1.5388,0.027673,0.82941
0.14,0.22777,1.6297,0.027325,0.82913
0.15,0.24361,1.723,0.027325,0.82913
0.16,0.25834,1.8394,0.027325,0.84718
0.17,0.27398,1.8915,0.027325,0.86524
0.18,0.2891,1.8264,0.027325,0.86524
0.19,0.30427,1.9732,0.027325,0.95536
0.2,0.31894,2.0266,0.027325,0.99131
0.21,0.33288,2.1528,0.027325,0.99131
0.22,0.34767,2.1603,0.027325,0.99131
0.23,0.36147,2.2909,0.027325,0.97325
0.24,0.37409,2.2945,0.027325,1.0094
0.25,0.38877,2.3543,0.027325,1.0455
0.26,0.40178,2.4114,0.027325,1.0455
0.27,0.41509,2.4701,0.027325,1.0814
0.28,0.42848,2.5034,0.027325,1.0455
0.29,0.44145,2.6724,0.026947,1.1352
0.3,0.45402,2.6788,0.027325,1.0814
0.31,0.46668,2.7407,0.026947,1.0991
0.32,0.47916,2.8319,0.026947,1.0991
0.33,0.49105,2.9232,0.026947,1.1531
0.34,0.50325,2.9878,0.026947,1.1531
0.35,0.51529,3.0534,0.026947,1.1531
0.36,0.52741,3.1205,0.026947,1.1711
0.37,0.53916,3.2176,0.026947,1.1711
0.38,0.55057,3.224,0.026947,1.1892
0.39,0.56227,3.2928,0.026947,1.1711
0.4,0.57362,3.2992,0.026947,1.2431
0.41,0.58486,3.3993,0.026947,1.2253
0.42,0.59557,3.4996,0.026947,1.2612
0.43,0.60655,3.4097,0.026947,1.2253
0.44,0.61741,3.3169,0.026947,1.2072
0.45,0.62817,3.5498,0.026947,1.2431
0.46,0.6388,3.5547,0.026947,1.2612
0.47,0.64932,3.4914,0.026947,1.2612
0.48,0.65974,3.562,0.026947,1.2612
0.49,0.67005,3.8046,0.026947,1.2431
0.5,0.68044,3.7059,0.026947,1.2431
0.51,0.69017,3.8819,0.026947,1.2792
0.52,0.69999,3.8848,0.026947,1.2612
0.53,0.71008,3.8885,0.026947,1.2973
0.54,0.71988,3.8549,0.026947,1.2973
0.55,0.72958,3.8561,0.026947,1.2973
0.56,0.73938,4.0041,0.026947,1.3332
0.57,0.74889,3.9313,0.026947,1.3153
0.58,0.75815,3.8928,0.026947,1.2973
0.59,0.76767,3.779,0.026947,1.2973
0.6,0.7766,3.9653,0.026947,1.2792
0.61,0.78594,4.0411,0.026947,1.3332
0.62,0.79487,4.0384,0.026947,1.2973
0.63,0.80387,4.1535,0.026598,1.3149
0.64,0.81297,3.9541,0.026598,1.3508
0.65,0.82166,4.1481,0.026598,1.3328
0.66,0.83043,4.3858,0.026598,1.3149
0.67,0.83929,4.4248,0.026598,1.3688
0.68,0.8476,4.0114,0.026598,1.3869
0.69,0.85599,4.2516,0.026947,1.2973
0.7,0.86478,4.1643,0.026598,1.3328
0.71,0.87303,4.073,0.026598,1.3688
0.72,0.88121,4.1485,0.026598,1.3328
0.73,0.88978,4.1842,0.026598,1.3149
0.74,0.89797,4.0897,0.026598,1.2788
0.75,0.90597,4.2094,0.026598,1.3328
0.76,0.91418,3.9815,0.026598,1.2788
0.77,0.92203,4.0571,0.026598,1.3149
0.78,0.92983,4.3997,0.026598,1.2968
0.79,0.93771,4.4345,0.026598,1.3508
0.8,0.94552,4.1083,0.026598,1.3149
0.81,0.95342,4.3684,0.026598,1.2968
0.82,0.96097,4.2637,0.026598,1.2968
0.83,0.96862,4.3427,0.026598,1.3688
0.84,0.97633,4.4696,0.026598,1.2788
0.85,0.98371,4.5027,0.026598,1.3149
0.86,0.99091,4.2991,0.026598,1.2968
0.87,0.99859,4.2368,0.026598,1.3149
0.88,1.0059,4.3642,0.026598,1.2968
0.89,1.0131,4.5404,0.026598,1.3508
0.9,1.0204,4.4763,0.026598,1.2968
0.91,1.0277,4.4602,0.026598,1.3149
0.92,1.0348,4.2948,0.026598,1.2788
0.93,1.0418,4.3248,0.026598,1.2968
0.94,1.049,4.1056,0.026598,1.3328
0.95,1.0559,4.3355,0.026598,1.3688
0.96,1.0625,4.6183,0.026598,1.4228
0.97,1.0697,4.4979,0.026598,1.3508
0.98,1.0765,4.3746,0.026598,1.3149
0.99,1.0831,4.8176,0.026598,1.3508
1,1.09,4.6424,0.026598,1.3688
1.01,1.0968,4.5694,0.026598,1.3869
1.02,1.1033,4.5459,0.026598,1.4049
1.03,1.11,4.8428,0.026598,1.3869
1.04,1.1165,4.7132,0.026598,1.3688
1.05,1.1229,4.2585,0.026598,1.4049
1.06,1.1295,4.3412,0.026598,1.4049
1.07,1.136,4.5877,0.026598,1.4409
1.08,1.1423,4.3418,0.026598,1.4049
1.09,1.1488,4.481,0.026598,1.4409
1.1,1.155,4.7315,0.026598,1.4049
1.11,1.1614,4.4818,0.026598,1.3869
1.12,1.1676,4.5309,0.026598,1.4296
1.13,1.1737,4.7966,0.026598,1.4523
1.14,1.1799,4.9494,0.026598,1.4392
1.15,1.1861,5.0455,0.026598,1.4435
1.16,1.1922,4.4769,0.026598,1.4302
1.17,1.1981,4.6821,0.026598,1.4339
1.18,1.2041,4.5562,0.026598,1.4036
1.19,1.21,4.4854,0.026598,1.407
1.2,1.2161,4.96,0.026598,1.4101
1.21,1.2219,5.0491,0.026598,1.3638
1.22,1.2277,5.0831,0.026598,1.3992
1.23,1.2336,4.6859,0.026598,1.4016
1.24,1.2395,4.8813,0.026598,1.3877
1.25,1.2453,5.0204,0.026598,1.3737
1.26,1.2509,4.8916,0.026598,1.3755
1.27,1.2565,5.1334,0.026598,1.4232
1.28,1.2623,4.9514,0.026249,1.4233
1.29,1.2679,4.6124,0.026249,1.3933
1.3,1.2736,4.7988,0.026249,1.3936
1.31,1.2791,5.0847,0.026249,1.3934
1.32,1.2846,5.0061,0.026249,1.3344
1.33,1.2901,4.6194,0.026249,1.3489
1.34,1.2956,4.8489,0.026249,1.3914
1.35,1.3011,4.8719,0.026249,1.3901
1.36,1.3065,4.9438,0.026249,1.3744
1.37,1.3118,4.8637,0.026249,1.3587
1.38,1.3173,4.9334,0.026249,1.3841
1.39,1.3226,5.0999,0.026249,1.3679
1.4,1.3277,4.9177,0.026249,1.4186
1.41,1.3331,5.0316,0.026249,1.4017
1.42,1.3383,5.0456,0.026249,1.4239
1.43,1.3434,5.1537,0.0259,1.4188
1.44,1.3487,5.2602,0.0259,1.414
1.45,1.3539,5.0789,0.0259,1.4215
1.46,1.3589,5.0394,0.0259,1.3413
1.47,1.364,4.7196,0.026598,1.19
1.48,1.3693,4.5434,0.024474,1.2324
1.49,1.374,5.1484,0.0259,1.2536
1.5,1.3793,5.4706,0.0259,1.225
1.51,1.3842,5.4231,0.025551,1.2545
1.52,1.3891,5.6436,0.025551,1.2486
