0,0,0,0,0
0.01,0.000858209,0.000858209,0.019539142,0.019539142
0.02,0.02641791,0.02641791,4.033062338,4.033062338
0.03,0.088910448,0.088910448,9.648249124,9.648249124
0.04,0.153044776,0.153044776,12.10650933,12.10650933
0.05,0.228298507,0.228298507,13.29630068,13.29630068
0.06,0.312641791,0.312641791,12.84456565,12.84456565
0.07,0.392820896,0.392820896,12.5973015,12.5973015
0.08,0.471701493,0.471701493,13.2211022,13.2211022
0.09,0.553134328,0.553134328,12.86234994,12.86234994
0.1,0.633671642,0.633671642,13.09972787,13.09972787
0.11,0.713477612,0.713477612,13.52308458,13.52308458
0.12,0.793641791,0.793641791,13.75439014,13.75439014
0.13,0.873626866,0.873626866,14.45944328,14.45944328
0.14,0.953432836,0.953432836,14.92328285,14.92328285
0.15,1.033776119,1.033776119,15.47798165,15.47798165
0.16,1.114119403,1.114119403,16.15116884,16.15116884
0.17,1.193925373,1.193925373,16.67576073,16.67576073
0.18,1.274089552,1.274089552,17.28469662,17.28469662
0.19,1.353701493,1.353701493,17.93593562,17.93593562
0.2,1.433865672,1.433865672,18.5940348,18.5940348
0.21,1.513492537,1.513492537,19.57007354,19.57007354
0.22,1.593477612,1.593477612,20.54636881,20.54636881
0.23,1.673462687,1.673462687,21.51909096,21.51909096
0.24,1.752895522,1.752895522,22.6143512,22.6143512
0.25,1.832507463,1.832507463,24.04099896,24.04099896
0.26,1.91158209,1.91158209,25.7333724,25.7333724
0.27,1.990835821,1.990835821,27.48287429,27.48287429
0.28,2.069731343,2.069731343,30.091816,30.091816
0.29,2.148985075,2.148985075,33.20035031,33.20035031
0.3,2.227328358,2.227328358,34.53103146,34.53103146
0.31,2.309119403,2.309119403,39.76001719,39.76001719
0.32,2.385641791,2.385641791,44.56910796,44.56910796
