22.977096,-0.000000
22.896494,1.897415
22.661093,3.781344
22.271345,5.640207
21.729090,7.460237
21.038809,9.229225
20.204739,10.934997
19.232626,12.566178
18.129642,14.111240
16.901716,15.560914
15.559999,16.902590
14.109985,18.130845
12.565186,19.233860
10.934956,20.205304
9.228430,21.039085
7.459694,21.729744
5.639635,22.271847
3.781449,22.661541
1.897246,22.897757
0.000000,22.978371
-0.000000,24.357380
2.012382,24.272777
4.009597,24.024569
5.979610,23.611312
7.909056,23.036656
9.784053,22.304992
11.592728,21.420888
13.322377,20.390872
14.960592,19.220726
16.496145,17.919935
17.919867,16.495922
19.220583,14.960367
20.390488,13.322135
21.420582,11.592335
22.304808,9.784093
23.036488,7.908697
23.611165,5.979035
24.024119,4.009554
24.272629,2.011400
24.355956,-0.000000
11.751880,19.722594
12.458427,20.908565
11.699637,20.553232
11.345292,19.964204
12.478539,20.021667
11.951200,20.103797
12.158965,19.479066
14.142747,19.808418
12.250102,20.504566
12.891738,20.649674
13.354120,19.520811
12.822036,19.588855
13.040574,20.007746
12.693855,20.331693
12.025614,21.166152
10.689440,21.865760
13.340013,18.684787
12.955018,18.959394
14.091028,18.925766
13.569695,19.050549
13.725849,18.409141
15.729952,18.572898
13.899047,19.424909
14.553505,19.514932
14.920591,18.351252
14.394660,18.464302
13.732739,20.101099
10.858652,21.056573
9.935858,21.478343
14.837434,17.518695
14.476399,17.825070
15.606460,17.697584
15.096944,17.864543
15.200064,17.212293
17.209877,17.210215
15.455477,18.210931
16.114969,18.246671
16.385350,17.056266
15.870608,17.212347
15.344962,18.898419
14.648355,18.862422
11.407734,21.008192
11.142933,21.643831
11.147260,20.599677
10.236190,22.086867
8.846950,22.673829
10.083017,20.625025
10.509696,20.416916
10.296592,21.037642
9.658234,20.833701
10.483846,21.466523
16.233349,16.233830
15.899143,16.568516
17.013331,16.348356
16.520025,16.556720
16.568777,15.898818
18.572240,15.730362
16.906634,16.872085
17.566914,16.853418
17.737426,15.645227
17.237473,15.843124
16.853049,17.566873
16.156833,17.587672
9.093433,21.910033
9.628141,21.896800
9.318147,22.489693
8.134357,22.219692
9.382584,21.462226
8.671279,22.266740
8.377185,22.856493
17.518370,14.837940
17.212464,15.199558
18.305828,14.887578
17.831175,15.135965
17.825377,14.476041
19.807766,14.143207
18.241926,15.418521
18.898579,15.345481
18.969101,14.127124
18.487076,14.365397
18.246442,16.115048
17.553076,16.193938
8.345308,21.387568
8.786979,21.214387
8.544340,21.812202
7.904628,21.560084
8.926600,21.548087
6.944007,23.327050
18.683937,13.340216
18.409267,13.725898
19.472776,13.325172
19.020070,13.611759
18.959872,12.954860
20.907854,12.459129
19.452979,13.859534
20.101183,13.732613
20.070676,12.512254
19.610073,12.789679
19.514657,14.553634
18.830753,14.689042
7.251189,22.579689
7.788019,22.613401
7.428925,23.182657
6.270951,22.816114
7.584225,22.161682
6.804442,22.905277
6.461105,23.470304
19.721639,11.751876
19.479548,12.159184
20.506223,11.671672
20.079003,11.994504
19.964802,11.345140
21.865209,10.689802
20.530932,12.205666
21.166303,12.025580
21.035322,10.812382
20.599272,11.126626
20.649736,12.892433
19.979580,13.083682
6.550732,22.003907
7.005396,21.867394
6.097128,22.139395
4.993802,23.821075
20.624865,10.083178
20.417076,10.509247
21.400171,9.938575
21.001064,10.295568
20.833346,9.657865
22.673339,8.847738
21.468524,10.468762
22.087017,10.236608
21.856346,9.038505
21.447748,9.387652
21.643681,11.142892
20.991294,11.389313
6.709667,22.443888
7.118350,22.213903
5.361840,23.102302
5.893748,23.179780
5.489114,23.717209
4.365260,23.256266
5.727710,22.712530
4.889439,23.389128
4.501077,23.923912
21.387114,8.345597
21.215140,8.787469
22.147794,8.137510
21.779680,8.526125
21.559727,7.904658
23.326568,6.945042
22.259737,8.660320
22.856833,8.377663
22.528091,7.202842
22.149772,7.584382
22.489911,9.317633
21.860244,9.617035
4.711252,22.469894
5.175399,22.371327
4.247867,22.567109
3.009477,24.151625
22.003400,6.550695
21.868390,7.005608
22.744389,6.280772
22.409435,6.698337
22.138937,6.097110
23.820401,4.994610
22.898787,6.792502
23.470640,6.461519
23.045957,5.317719
22.700720,5.729472
23.182448,7.428422
22.579725,7.778912
4.833643,22.921379
5.259466,22.725841
3.436122,23.466346
3.959522,23.587682
3.511846,24.089790
2.430175,23.536780
3.832621,23.108135
2.941723,23.712866
2.510594,24.214147
22.469323,4.711413
22.372104,5.175813
23.185393,4.380560
22.886486,4.824615
22.566006,4.248026
24.151731,3.010085
23.381527,4.878515
23.923893,4.501216
23.406489,3.395982
23.095918,3.835524
23.716992,5.488495
23.145227,5.887628
2.840048,22.782641
3.310183,22.722327
2.369896,22.840628
1.005854,24.317740
22.782028,2.840597
22.722943,3.310431
23.466973,2.451351
23.207102,2.917939
22.839795,2.370318
24.317945,1.006586
23.704752,2.931272
24.213170,2.509985
23.606578,1.452580
23.334398,1.915430
24.089166,3.511646
23.552166,3.955207
2.924834,23.242839
3.364810,23.082045
1.485896,23.669505
1.998192,23.833494
1.509592,24.297783
0.000000,23.472663
0.948303,22.939537
0.573119,22.953500
1.912181,23.346472
1.422177,22.918893
0.699823,23.756262
1.129274,23.942843
0.501769,24.338622
0.000000,23.912427
0.523481,23.366174
1.091991,23.360607
22.938721,0.948666
22.917667,1.422702
23.660044,0.000000
22.953219,0.573047
23.781364,0.732420
23.946330,1.186384
23.376620,0.973717
24.337814,0.500812
23.910555,0.000000
23.411156,0.000000
23.327718,0.486038
23.798379,1.997198
