   7.1705030000000001e+00	   3.0170000000000002e+01	
   7.1772030000000004e+00	   3.0846000000000000e+01	
   7.1838030000000002e+00	   3.1521999999999998e+01	
   7.1904029999999999e+00	   3.2197000000000003e+01	
   7.1970029999999996e+00	   3.2872999999999998e+01	
   7.2037030000000000e+00	   3.3548999999999999e+01	
   7.2103029999999997e+00	   3.4223999999999997e+01	
   7.2169030000000003e+00	   3.4899999999999999e+01	
   7.2235030000000000e+00	   3.5576000000000001e+01	
   7.2302030000000004e+00	   3.6250999999999998e+01	
   7.2368030000000001e+00	   3.6927000000000000e+01	
   7.2434029999999998e+00	   3.7603000000000002e+01	
   7.2500030000000004e+00	   3.8277999999999999e+01	
   7.2567029999999999e+00	   3.8954000000000001e+01	
   7.2633029999999996e+00	   3.9630000000000003e+01	
   1.1462999999999999e+01	   3.9670999999999999e+01	
   1.1458000000000000e+01	   3.8960000000000001e+01	
   1.1452999999999999e+01	   3.8250000000000000e+01	
   1.1446999999999999e+01	   3.7539000000000001e+01	
   1.1442000000000000e+01	   3.6829000000000001e+01	
   1.1436999999999999e+01	   3.6118000000000002e+01	
   1.1432000000000000e+01	   3.5408000000000001e+01	
   1.1426000000000000e+01	   3.4697000000000003e+01	
   1.1420999999999999e+01	   3.3987000000000002e+01	
   1.1416000000000000e+01	   3.3277000000000001e+01	
   1.1410000000000000e+01	   3.2566000000000003e+01	
   1.1404999999999999e+01	   3.1856000000000002e+01	
   1.1400000000000000e+01	   3.1145000000000000e+01	
   1.1395000000000000e+01	   3.0434999999999999e+01	
   8.0147019999999998e+00	   3.0170000000000002e+01	
   8.0210019999999993e+00	   3.0846000000000000e+01	
   8.0273020000000006e+00	   3.1521999999999998e+01	
   8.0336020000000001e+00	   3.2197000000000003e+01	
   8.0399019999999997e+00	   3.2872999999999998e+01	
   8.0462019999999992e+00	   3.3548999999999999e+01	
   8.0525020000000005e+00	   3.4223999999999997e+01	
   8.0587020000000003e+00	   3.4899999999999999e+01	
   8.0650019999999998e+00	   3.5576000000000001e+01	
   8.0713019999999993e+00	   3.6250999999999998e+01	
   8.0776020000000006e+00	   3.6927000000000000e+01	
   8.0839020000000001e+00	   3.7603000000000002e+01	
   8.0902019999999997e+00	   3.8277999999999999e+01	
   8.0965019999999992e+00	   3.8954000000000001e+01	
   8.1028020000000005e+00	   3.9630000000000003e+01	
   8.8588009999999997e+00	   3.0170000000000002e+01	
   8.8648009999999999e+00	   3.0846000000000000e+01	
   8.8708010000000002e+00	   3.1521999999999998e+01	
   8.8767010000000006e+00	   3.2197000000000003e+01	
   8.8827010000000008e+00	   3.2872999999999998e+01	
   8.8887009999999993e+00	   3.3548999999999999e+01	
   8.8946009999999998e+00	   3.4223999999999997e+01	
   8.9006010000000000e+00	   3.4899999999999999e+01	
   8.9065010000000004e+00	   3.5576000000000001e+01	
   8.9125010000000007e+00	   3.6250999999999998e+01	
   8.9185009999999991e+00	   3.6927000000000000e+01	
   8.9244009999999996e+00	   3.7603000000000002e+01	
   8.9304009999999998e+00	   3.8277999999999999e+01	
   8.9364010000000000e+00	   3.8954000000000001e+01	
   8.9423010000000005e+00	   3.9630000000000003e+01	
   9.7030010000000004e+00	   3.0170000000000002e+01	
   9.7086009999999998e+00	   3.0846000000000000e+01	
   9.7143010000000007e+00	   3.1521999999999998e+01	
   9.7199010000000001e+00	   3.2197000000000003e+01	
   9.7255009999999995e+00	   3.2872999999999998e+01	
   9.7312010000000004e+00	   3.3548999999999999e+01	
   9.7368009999999998e+00	   3.4223999999999997e+01	
   9.7424009999999992e+00	   3.4899999999999999e+01	
   9.7480010000000004e+00	   3.5576000000000001e+01	
   9.7537009999999995e+00	   3.6250999999999998e+01	
   9.7593010000000007e+00	   3.6927000000000000e+01	
   9.7649010000000001e+00	   3.7603000000000002e+01	
   9.7706009999999992e+00	   3.8277999999999999e+01	
   9.7762010000000004e+00	   3.8954000000000001e+01	
   9.7818009999999997e+00	   3.9630000000000003e+01	
   1.0547000000000001e+01	   3.0170000000000002e+01	
   1.0552000000000000e+01	   3.0846000000000000e+01	
   1.0558000000000000e+01	   3.1521999999999998e+01	
   1.0563000000000001e+01	   3.2197000000000003e+01	
   1.0568000000000000e+01	   3.2872999999999998e+01	
   1.0574000000000000e+01	   3.3548999999999999e+01	
   1.0579000000000001e+01	   3.4223999999999997e+01	
   1.0584000000000000e+01	   3.4899999999999999e+01	
   1.0590000000000000e+01	   3.5576000000000001e+01	
   1.0595000000000001e+01	   3.6250999999999998e+01	
   1.0600000000000000e+01	   3.6927000000000000e+01	
   1.0605000000000000e+01	   3.7603000000000002e+01	
   1.0611000000000001e+01	   3.8277999999999999e+01	
   1.0616000000000000e+01	   3.8954000000000001e+01	
   1.0621000000000000e+01	   3.9630000000000003e+01	
